Rating.Agency_Egan-Jones Ratings Company,Rating.Agency_Fitch Ratings,Rating.Agency_Moody's Investors Service,Rating.Agency_Standard & Poor's Ratings Services,Rating,Binary.Rating,Sector_BusEq,Sector_Chems,Sector_Durbl,Sector_Enrgy,Sector_Hlth,Sector_Manuf,Sector_Money,Sector_NoDur,Sector_Other,Sector_Shops,Sector_Telcm,Sector_Utils,Current.Ratio,Long.term.Debt...Capital,Debt.Equity.Ratio,Gross.Margin,Net.Profit.Margin,Asset.Turnover,ROE...Return.On.Equity,Return.On.Tangible.Equity,ROA...Return.On.Assets,ROI...Return.On.Investment,Operating.Cash.Flow.Per.Share,Free.Cash.Flow.Per.Share
0,1,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5679,0.6898,2.2595,43.8536,7.6449,0.9149,25.0043,34.3576,6.9942,7.7571,-0.2071,-0.1309
0,0,1,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5679,0.6898,2.2595,43.8536,7.6449,0.9149,25.0043,34.3576,6.9942,7.7571,-0.2071,-0.1309
0,1,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5679,0.6898,2.2595,43.8536,7.6449,0.9149,25.0043,34.3576,6.9942,7.7571,-0.2071,-0.1309
0,1,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5679,0.6898,2.2595,43.8536,7.6449,0.9149,25.0043,34.3576,6.9942,7.7571,-0.2071,-0.1309
0,0,0,1,17,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5679,0.6898,2.2595,43.8536,7.6449,0.9149,25.0043,34.3576,6.9942,7.7571,-0.2071,-0.1309
0,0,0,1,17,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5679,0.6898,2.2595,43.8536,7.6449,0.9149,25.0043,34.3576,6.9942,7.7571,-0.2071,-0.1309
0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8374,0.4158,0.8031,61.2978,8.09,0.298,7.892,7.9267,2.4111,4.6106,-0.4737,-0.0776
0,0,0,1,14,0,0,0,0,1,0,0,0,0,0,0,0,0,1.9472,0.511,1.0452,7.5626,-0.2121,2.0168,0.3411,0.5444,0.1302,0.1611,-6.2514,-7.6303
0,0,0,1,14,0,0,0,0,1,0,0,0,0,0,0,0,0,1.9472,0.511,1.0452,7.5626,-0.2121,2.0168,0.3411,0.5444,0.1302,0.1611,-6.2514,-7.6303
0,0,0,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0629,0.2215,0.3095,31.1554,11.3968,0.2826,9.0539,9.23,5.4491,7.048,-0.2481,-0.4351
0,0,0,1,8,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0629,0.2215,0.3095,31.1554,11.3968,0.2826,9.0539,9.23,5.4491,7.048,-0.2481,-0.4351
0,0,1,0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0.7026,0.5833,2.5047,35.9337,10.4741,1.0191,48.2845,-38.6035,9.5402,20.1196,-0.3696,-0.3538
0,0,1,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0.7914,0.3449,0.6053,51.2813,24.6997,0.3506,18.3844,21.6603,7.8949,12.044,0.5758,-0.0066
0,0,1,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0.7914,0.3449,0.6053,51.2813,24.6997,0.3506,18.3844,21.6603,7.8949,12.044,0.5758,-0.0066
0,0,1,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0.7914,0.3449,0.6053,51.2813,24.6997,0.3506,18.3844,21.6603,7.8949,12.044,0.5758,-0.0066
0,0,1,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0.4234,0.2418,0.3749,58.2223,12.6497,0.3467,7.5225,7.5225,3.746,5.7039,0.7791,0.0389
0,0,1,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0.4234,0.2418,0.3749,58.2223,12.6497,0.3467,7.5225,7.5225,3.746,5.7039,0.7791,0.0389
0,0,1,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0.4234,0.2418,0.3749,58.2223,12.6497,0.3467,7.5225,7.5225,3.746,5.7039,0.7791,0.0389
0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1.218,0.3815,0.645,4.8678,0.3304,3.9155,5.6067,83.5412,1.2975,3.4676,1.6507,1.8289
0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1.1868,0.3313,0.6205,5.6662,1.2801,3.4988,18.169,219.0207,4.4674,12.15,2.2956,2.1407
0,0,1,0,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1.1868,0.3313,0.6205,5.6662,1.2801,3.4988,18.169,219.0207,4.4674,12.15,2.2956,2.1407
0,0,0,1,9,1,0,0,0,0,0,1,0,0,0,0,0,0,2.774,0.2866,0.4017,18.3571,6.1114,0.7107,8.828,11.3894,4.3434,6.298,0.927,0.2258
0,1,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1.4044,0.5614,1.8081,26.8237,6.8079,0.6556,18.2154,36.8294,4.4796,7.99,7.7318,8.1751
0,0,1,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1.4044,0.5614,1.8081,26.8237,6.8079,0.6556,18.2154,36.8294,4.4796,7.99,7.7318,8.1751
0,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1.4044,0.5614,1.8081,26.8237,6.8079,0.6556,18.2154,36.8294,4.4796,7.99,7.7318,8.1751
0,0,1,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1744,0.9162,10.9295,91.9113,9.5369,0.5632,77.7713,-78.1657,5.3709,6.5192,0.6965,0.2605
0,0,0,1,11,0,0,0,0,0,0,1,0,0,0,0,0,0,4.7478,0.0923,0.1137,39.0442,13.3011,0.4908,8.395,8.3948,6.6716,7.6201,0.2341,-0.3968
0,0,0,1,8,1,0,0,0,1,0,0,0,0,0,0,0,0,1.4845,0.3344,0.5024,24.6775,3.4855,0.753,9.1561,9.891,3.6103,6.0943,0.0268,0.2842
0,0,0,1,8,1,0,0,0,1,0,0,0,0,0,0,0,0,1.4845,0.3344,0.5024,24.6775,3.4855,0.753,9.1561,9.891,3.6103,6.0943,0.0268,0.2842
0,0,1,0,9,1,0,0,0,1,0,0,0,0,0,0,0,0,1.4845,0.3344,0.5024,24.6775,3.4855,0.753,9.1561,9.891,3.6103,6.0943,0.0268,0.2842
0,0,1,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1.1436,0.3596,0.565,10.0247,0.0247,2.9237,7.9684,11.2225,2.7398,5.1032,0.0517,0.0213
0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,1,0,0,3.6892,0.5013,1.0055,28.0535,-0.1167,1.4241,-0.1915,-0.4881,-0.0775,-0.0955,-2.4314,-2.1363
0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,1,0,0,3.8796,0.4805,0.9256,28.2994,0.5488,1.3966,2.0189,5.1629,0.8549,1.0488,3.1483,3.5008
0,0,0,1,14,0,0,0,0,0,0,1,0,0,0,0,0,0,1.9013,0.1973,0.2536,2.7176,-2.772,0.8034,-4.02,-4.02,-2.227,-3.2267,-0.197,-0.6057
0,0,0,1,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1.9013,0.1973,0.2536,2.7176,-2.772,0.8034,-4.02,-4.02,-2.227,-3.2267,-0.197,-0.6057
0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2195,0.9895,93.9139,34.4574,-2.0723,0.4715,-111.9205,2.0062,-0.9772,-1.1792,2.5946,2.1591
0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2195,0.9895,93.9139,34.4574,-2.0723,0.4715,-111.9205,2.0062,-0.9772,-1.1792,2.5946,2.1591
0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2195,0.9895,93.9139,34.4574,-2.0723,0.4715,-111.9205,2.0062,-0.9772,-1.1792,2.5946,2.1591
0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0.2195,0.9895,93.9139,34.4574,-2.0723,0.4715,-111.9205,2.0062,-0.9772,-1.1792,2.5946,2.1591
0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2195,0.9895,93.9139,34.4574,-2.0723,0.4715,-111.9205,2.0062,-0.9772,-1.1792,2.5946,2.1591
0,1,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6629,0.4153,0.7104,81.8187,2.4843,0.4567,5.9292,4.9283,2.1397,2.8815,2.6538,2.3185
0,0,1,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6629,0.4153,0.7104,81.8187,2.4843,0.4567,5.9292,4.9283,2.1397,2.8815,2.6538,2.3185
0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.6287,0.0805,0.0885,36.6944,10.8218,1.0383,19.1073,19.773,11.3039,17.5694,-0.7855,-3.2868
0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1.6287,0.0805,0.0885,36.6944,10.8218,1.0383,19.1073,19.773,11.3039,17.5694,-0.7855,-3.2868
0,0,1,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1.5533,0.4822,0.9431,21.0979,-0.9848,1.6769,-5.0978,-10.0228,-1.6514,-2.6396,-1.0877,-0.3029
0,1,0,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1.5533,0.4822,0.9431,21.0979,-0.9848,1.6769,-5.0978,-10.0228,-1.6514,-2.6396,-1.0877,-0.3029
0,0,0,1,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7538,0.3438,0.5252,22.2291,7.0472,0.5761,7.8084,26.7119,4.0697,5.1242,-0.0558,-0.1899
0,0,1,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,2.9788,0.1794,0.2742,60.5674,20.5382,0.4803,16.8837,29.5303,9.8655,13.8545,0.2703,0.2799
0,0,1,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,2.8853,0.5179,1.0742,11.5597,5.6595,1.0831,17.6758,31.9476,6.1298,8.5217,-2.2896,2.2269
0,0,1,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4371,0.3051,0.4492,38.1515,9.376,0.2965,14.2841,12.7667,6.698,8.8716,2.9591,5.9372
0,0,1,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4371,0.3051,0.4492,38.1515,9.376,0.2965,14.2841,12.7667,6.698,8.8716,2.9591,5.9372
0,0,1,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4371,0.3051,0.4492,38.1515,9.376,0.2965,14.2841,12.7667,6.698,8.8716,2.9591,5.9372
0,1,0,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,1.071,0.5128,1.287,35.9712,8.3974,0.8477,25.1393,-49.7063,7.1188,12.249,0.5101,0.4351
0,0,0,1,9,1,0,0,0,0,0,0,0,1,0,0,0,0,1.071,0.5128,1.287,35.9712,8.3974,0.8477,25.1393,-49.7063,7.1188,12.249,0.5101,0.4351
0,0,1,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,3.6748,0.1766,0.2437,37.8463,-87.2075,0.2585,-37.5925,-37.5925,-22.5422,-30.9521,-1.867,-1.6065
0,0,1,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,3.6748,0.1766,0.2437,37.8463,-87.2075,0.2585,-37.5925,-37.5925,-22.5422,-30.9521,-1.867,-1.6065
0,0,1,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,3.6748,0.1766,0.2437,37.8463,-87.2075,0.2585,-37.5925,-37.5925,-22.5422,-30.9521,-1.867,-1.6065
0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,2.4655,0.6728,2.5638,56.8293,16.2909,0.4608,29.2979,29.2979,7.5075,9.5849,-0.0148,-0.084
0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0.7442,0.4661,0.9371,40.8494,10.5418,0.4071,13.9743,-13.5304,4.4927,7.4614,-0.0768,-0.6201
0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0.7442,0.4661,0.9371,40.8494,10.5418,0.4071,13.9743,-13.5304,4.4927,7.4614,-0.0768,-0.6201
0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0.7442,0.4661,0.9371,40.8494,10.5418,0.4071,13.9743,-13.5304,4.4927,7.4614,-0.0768,-0.6201
0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0.7442,0.4661,0.9371,40.8494,10.5418,0.4071,13.9743,-13.5304,4.4927,7.4614,-0.0768,-0.6201
0,0,0,1,16,0,0,0,1,0,0,0,0,0,0,0,0,0,2.8042,0.8066,4.1708,10.663,-1.6644,1.7291,-20.7721,-39.687,-2.8792,-4.0172,-0.1759,-0.0014
0,0,0,1,16,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5244,0.7478,3.0182,84.5932,1.0999,0.7489,7.7267,-18.7307,1.4138,1.9488,-2.6448,-0.619
0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0948,0.4052,0.7308,39.762,16.9992,0.4002,14.1207,-16.7278,6.4579,8.3989,0.1342,0.1364
0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0948,0.4052,0.7308,39.762,16.9992,0.4002,14.1207,-16.7278,6.4579,8.3989,0.1342,0.1364
0,0,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1261,0.3635,0.7483,52.9632,21.2196,0.4906,22.3221,26.5308,9.463,14.208,-0.0547,0.7804
0,0,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1261,0.3635,0.7483,52.9632,21.2196,0.4906,22.3221,26.5308,9.463,14.208,-0.0547,0.7804
0,0,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1261,0.3635,0.7483,52.9632,21.2196,0.4906,22.3221,26.5308,9.463,14.208,-0.0547,0.7804
0,0,1,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1261,0.3635,0.7483,52.9632,21.2196,0.4906,22.3221,26.5308,9.463,14.208,-0.0547,0.7804
0,0,1,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1261,0.3635,0.7483,52.9632,21.2196,0.4906,22.3221,26.5308,9.463,14.208,-0.0547,0.7804
0,0,0,1,11,0,0,0,0,0,0,0,0,0,1,0,0,0,2.2415,0.4614,0.8636,25.3187,11.4908,0.8041,23.6016,28.3608,9.3109,12.7126,7.1305,3.459
0,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0.293,0.4562,0.839,92.0476,9.4485,0.1965,-11.2103,-11.2103,-4.9885,-6.096,-0.1815,-19.3303
0,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0.293,0.4562,0.839,92.0476,9.4485,0.1965,-11.2103,-11.2103,-4.9885,-6.096,-0.1815,-19.3303
0,0,1,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1.2574,0.2865,0.4127,59.0115,15.719,0.4934,15.3109,15.3109,6.8077,10.925,1.9089,7.2285
0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7453,0.8884,8.0208,63.0219,5.1217,0.3443,19.6693,-6.1003,1.7148,2.196,0.5775,0.0812
0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7453,0.8884,8.0208,63.0219,5.1217,0.3443,19.6693,-6.1003,1.7148,2.196,0.5775,0.0812
0,0,0,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3562,0.5613,1.4094,40.9167,39.9182,0.3403,39.0079,-44.1955,13.5861,17.1129,1.1363,0.4156
0,0,0,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3562,0.5613,1.4094,40.9167,39.9182,0.3403,39.0079,-44.1955,13.5861,17.1129,1.1363,0.4156
0,0,1,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3562,0.5613,1.4094,40.9167,39.9182,0.3403,39.0079,-44.1955,13.5861,17.1129,1.1363,0.4156
0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,1,0,0,1.217,0.6243,1.7815,58.7523,-6.8909,0.9558,4.1413,-3.2938,1.0427,1.5557,-12.8288,1.2075
0,0,0,1,11,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0332,0.069,0.1413,100,2.0398,1.552,9.3233,9.5135,4.4096,8.68,-0.4869,-0.9555
0,0,0,1,10,1,0,0,0,0,1,0,0,0,0,0,0,0,2.326,0.1107,0.1422,64.6717,18.6525,0.5061,12.2512,35.4678,9.4639,10.895,1.96,0.405
0,1,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,5.0922,0.1336,0.1552,42.5118,25.0799,0.2746,9.2452,9.97,6.886,8.0096,-0.2225,0.2764
0,0,1,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1.089,0.9231,13.2941,15.5037,3.7431,1.078,148.0969,-24.4432,5.33,11.389,2.1076,2.5216
0,0,0,1,5,1,0,0,0,0,0,1,0,0,0,0,0,0,2.565,0.1752,0.2211,24.7385,8.5718,1.1747,20.1779,22.5184,10.7822,16.6422,3.069,3.1
0,0,1,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,2.565,0.1752,0.2211,24.7385,8.5718,1.1747,20.1779,22.5184,10.7822,16.6422,3.069,3.1
0,1,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,5.9469,0.4635,0.864,22.4594,7.3922,0.7068,11.3926,11.5028,5.2245,6.112,-2.555,-2.6203
0,1,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,5.9469,0.4635,0.864,22.4594,7.3922,0.7068,11.3926,11.5028,5.2245,6.112,-2.555,-2.6203
1,0,0,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,5.9469,0.4635,0.864,22.4594,7.3922,0.7068,11.3926,11.5028,5.2245,6.112,-2.555,-2.6203
1,0,0,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,5.9469,0.4635,0.864,22.4594,7.3922,0.7068,11.3926,11.5028,5.2245,6.112,-2.555,-2.6203
1,0,0,0,8,1,0,0,0,0,0,0,0,0,1,0,0,0,5.9469,0.4635,0.864,22.4594,7.3922,0.7068,11.3926,11.5028,5.2245,6.112,-2.555,-2.6203
1,0,0,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,6.3209,0.4172,0.716,21.8856,6.6481,0.7879,10.4205,10.6171,5.2379,6.0726,1.5648,1.4503
0,0,0,1,12,0,0,0,0,0,0,0,0,0,1,0,0,0,5.9469,0.4635,0.864,22.4594,7.3922,0.7068,11.3926,11.5028,5.2245,6.112,-2.555,-2.6203
0,0,1,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,5.9469,0.4635,0.864,22.4594,7.3922,0.7068,11.3926,11.5028,5.2245,6.112,-2.555,-2.6203
1,0,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,2.4961,0.5258,1.1493,13.5914,-0.1921,1.3198,25.0721,24.1667,5.0887,8.7584,2.3624,1.7054
1,0,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,2.4961,0.5258,1.1493,13.5914,-0.1921,1.3198,25.0721,24.1667,5.0887,8.7584,2.3624,1.7054
1,0,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,2.4961,0.5258,1.1493,13.5914,-0.1921,1.3198,25.0721,24.1667,5.0887,8.7584,2.3624,1.7054
1,0,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,2.4961,0.5258,1.1493,13.5914,-0.1921,1.3198,25.0721,24.1667,5.0887,8.7584,2.3624,1.7054
1,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1.804,0.217,0.28,51.5558,13.1005,0.5543,12.0484,-84.4679,6.9801,9.4344,1.0436,0.8779
1,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1.804,0.217,0.28,51.5558,13.1005,0.5543,12.0484,-84.4679,6.9801,9.4344,1.0436,0.8779
1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1.804,0.217,0.28,51.5558,13.1005,0.5543,12.0484,-84.4679,6.9801,9.4344,1.0436,0.8779
1,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1.804,0.217,0.28,51.5558,13.1005,0.5543,12.0484,-84.4679,6.9801,9.4344,1.0436,0.8779
1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0.54,0.5531,1.3174,22.0301,6.9566,0.8536,11.5222,41.098,3.4208,5.1495,0.6616,0.2
1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0.54,0.5531,1.3174,22.0301,6.9566,0.8536,11.5222,41.098,3.4208,5.1495,0.6616,0.2
1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2208,0.5332,1.2453,20.6042,4.5533,0.8875,8.4937,25.8101,2.5866,3.9651,-0.347,0.4457
1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2208,0.5332,1.2453,20.6042,4.5533,0.8875,8.4937,25.8101,2.5866,3.9651,-0.347,0.4457
1,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,1.4103,0.6387,1.8273,30.3099,5.3846,0.688,16.1537,-11.2181,4.351,5.8365,2.639,2.8427
1,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,1.4103,0.6387,1.8273,30.3099,5.3846,0.688,16.1537,-11.2181,4.351,5.8365,2.639,2.8427
1,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,1.4103,0.6387,1.8273,30.3099,5.3846,0.688,16.1537,-11.2181,4.351,5.8365,2.639,2.8427
1,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,1.4103,0.6387,1.8273,30.3099,5.3846,0.688,16.1537,-11.2181,4.351,5.8365,2.639,2.8427
1,0,0,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0.682,0.4569,0.9741,22.7226,27.9035,0.7229,90.5265,-375.2225,20.1715,49.165,2.3365,1.7136
1,0,0,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0.682,0.4569,0.9741,22.7226,27.9035,0.7229,90.5265,-375.2225,20.1715,49.165,2.3365,1.7136
1,0,0,0,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0.682,0.4569,0.9741,22.7226,27.9035,0.7229,90.5265,-375.2225,20.1715,49.165,2.3365,1.7136
1,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0.682,0.4569,0.9741,22.7226,27.9035,0.7229,90.5265,-375.2225,20.1715,49.165,2.3365,1.7136
1,0,0,0,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0.9983,0.6012,1.5073,65.3859,11.1776,1.0726,39.3805,-33.5999,12.0707,15.7061,0.2009,0.2025
1,0,0,0,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0.9983,0.6012,1.5073,65.3859,11.1776,1.0726,39.3805,-33.5999,12.0707,15.7061,0.2009,0.2025
1,0,0,0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0.9983,0.6012,1.5073,65.3859,11.1776,1.0726,39.3805,-33.5999,12.0707,15.7061,0.2009,0.2025
1,0,0,0,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0.9983,0.6012,1.5073,65.3859,11.1776,1.0726,39.3805,-33.5999,12.0707,15.7061,0.2009,0.2025
1,0,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1.2029,0.2796,0.5865,100,-0.2116,0.2425,-0.0976,-0.1366,-0.0466,-0.0703,1.1324,2.2562
1,0,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1.2029,0.2796,0.5865,100,-0.2116,0.2425,-0.0976,-0.1366,-0.0466,-0.0703,1.1324,2.2562
1,0,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1.2029,0.2796,0.5865,100,-0.2116,0.2425,-0.0976,-0.1366,-0.0466,-0.0703,1.1324,2.2562
1,0,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1.2029,0.2796,0.5865,100,-0.2116,0.2425,-0.0976,-0.1366,-0.0466,-0.0703,1.1324,2.2562
1,0,0,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,1.2029,0.2796,0.5865,100,-0.2116,0.2425,-0.0976,-0.1366,-0.0466,-0.0703,1.1324,2.2562
1,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,1.5501,0.5178,1.3181,60.9027,21.7353,0.4559,31.997,-275.6641,10.3441,15.4285,-0.1806,-0.565
1,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,1.5501,0.5178,1.3181,60.9027,21.7353,0.4559,31.997,-275.6641,10.3441,15.4285,-0.1806,-0.565
1,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,1.5397,0.5158,1.2921,60.7233,21.9146,0.4467,29.8287,-752.1584,9.8589,14.4434,-0.5113,-0.4487
1,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0249,0.3259,0.526,38.8337,14.0198,0.6591,14.8311,78.9706,7.347,9.9983,0.3816,0.4477
1,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0249,0.3259,0.526,38.8337,14.0198,0.6591,14.8311,78.9706,7.347,9.9983,0.3816,0.4477
1,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0249,0.3259,0.526,38.8337,14.0198,0.6591,14.8311,78.9706,7.347,9.9983,0.3816,0.4477
1,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0249,0.3259,0.526,38.8337,14.0198,0.6591,14.8311,78.9706,7.347,9.9983,0.3816,0.4477
1,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0249,0.3259,0.526,38.8337,14.0198,0.6591,14.8311,78.9706,7.347,9.9983,0.3816,0.4477
1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8799,0.4756,1.0363,50.0569,6.8419,0.3725,8.3983,11.4895,2.5757,4.404,-0.5344,-0.6883
1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8799,0.4756,1.0363,50.0569,6.8419,0.3725,8.3983,11.4895,2.5757,4.404,-0.5344,-0.6883
1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8799,0.4756,1.0363,50.0569,6.8419,0.3725,8.3983,11.4895,2.5757,4.404,-0.5344,-0.6883
1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8799,0.4756,1.0363,50.0569,6.8419,0.3725,8.3983,11.4895,2.5757,4.404,-0.5344,-0.6883
0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8799,0.4756,1.0363,50.0569,6.8419,0.3725,8.3983,11.4895,2.5757,4.404,-0.5344,-0.6883
0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8799,0.4756,1.0363,50.0569,6.8419,0.3725,8.3983,11.4895,2.5757,4.404,-0.5344,-0.6883
0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8799,0.4756,1.0363,50.0569,6.8419,0.3725,8.3983,11.4895,2.5757,4.404,-0.5344,-0.6883
0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8799,0.4756,1.0363,50.0569,6.8419,0.3725,8.3983,11.4895,2.5757,4.404,-0.5344,-0.6883
0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8799,0.4756,1.0363,50.0569,6.8419,0.3725,8.3983,11.4895,2.5757,4.404,-0.5344,-0.6883
